Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,Pearson q (BH-FDR),Pearson q (BY-FDR),Pearson p (Holm),Spearman q (BH-FDR),Spearman q (BY-FDR),Spearman p (Holm)
P27 omitted; T scores,Neutral Happy,PO,Generalized Anxiety,Generalized Anxiety T,34,0.07489744777520504,-0.27010951554520807,0.40285961866770753,0.673769494472232,0.11142898524028715,0.5304018154131616,P16,0.13642409694580016,0.025097584268881423,0.13642409694580016,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,PO,Obsessive Compulsive,Obsessive Compulsive T,34,0.23445241202439676,-0.11264413673470498,0.5305538071303808,0.18199535199122088,0.16994667391821858,0.3366027656482591,P20,0.16979924614212985,0.16979924614212985,0.2835877271335732,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Happy,CP,Social Phobia,Social Phobia T,34,0.05573246907508612,-0.2878584417428572,0.3866117684711271,0.7542340431708698,0.21861871157826995,0.21417537193110608,P25,0.295240594152833,-0.08877062730217795,0.295240594152833,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Happy,CP,Panic Disorder,Panic Disorder T,34,0.24620203566481674,-0.10031565045143384,0.5394543386011311,0.16043548005810104,0.5409381079623247,0.0009559544685711108,P8,0.3226206989243261,0.19441275198972433,0.3226206989243261,0.9566959804789449,1.0,1.0,0.17207180434279995,0.9933615308256567,0.17207180434279995
P27 omitted; T scores,Neutral Happy,CP,Major Depression,Major Depression T,34,0.23302962776781586,-0.11412979773768141,0.5294715746158948,0.18473854378620963,0.44997416793613876,0.007581645763010058,P20,0.3885338866617788,0.10563742702873406,0.3885338866617788,0.9566959804789449,1.0,1.0,0.4312256704243252,1.0,1.0
P27 omitted; T scores,Neutral Happy,CP,Separation Anxiety,Separation Anxiety T,34,0.22139338641363077,-0.1262222763279669,0.5205841710948687,0.2082715273667058,0.1161423496914964,0.5130417289270264,P25,0.13050170146028278,0.13050170146028278,0.26097159734545883,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Happy,CP,Generalized Anxiety,Generalized Anxiety T,34,0.21016243111088628,-0.13779642026738764,0.5119443822428315,0.2328732514807681,0.4693849943777061,0.005101463740688239,P8,0.23147034035929662,0.19852035030122456,0.23147034035929662,0.9566959804789449,1.0,1.0,0.4312256704243252,1.0,0.9131620095831947
P27 omitted; T scores,Neutral Happy,CP,Obsessive Compulsive,Obsessive Compulsive T,34,0.2984067237111176,-0.044221395572051604,0.5782233703189567,0.08648927813488216,0.3799533072369239,0.02665806298811599,P20,0.25442132787105703,0.25442132787105703,0.3345920211633503,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Neutral Sad,LOT,Social Phobia,Social Phobia T,34,-0.28323745598392225,-0.5670868949364131,0.06074662591526678,0.10454552766494041,-0.14013627698089243,0.4292497924027776,P6,-0.21833972200449636,-0.332565078910636,-0.21833972200449636,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,LOT,Panic Disorder,Panic Disorder T,34,-0.24809380446513346,-0.5408812852861037,0.09832068551070042,0.15714388231929677,-0.2690867589863694,0.12383241708372962,P35,-0.32746611255717994,-0.32746611255717994,-0.19240130585818205,0.9566959804789449,1.0,1.0,0.8915934030028533,1.0,1.0
P27 omitted; T scores,Neutral Sad,LOT,Major Depression,Major Depression T,34,-0.16934506067835073,-0.48002151477942373,0.1790757102791137,0.3383413916089685,-0.16535287559408976,0.3500172158619047,P20,-0.2895182150973166,-0.2895182150973166,-0.0644970416572628,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Sad,LOT,Separation Anxiety,Separation Anxiety T,34,-0.32977389078823,-0.600925452886311,0.009445108549243046,0.056827272988674994,-0.20700305334196784,0.240133547981831,P14,-0.27910286677269425,-0.3779090561955467,-0.27910286677269425,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Sad,LOT,Generalized Anxiety,Generalized Anxiety T,34,-0.2189420012092664,-0.5187035737685495,0.12875666961816412,0.21348163711648827,-0.22162840926412972,0.20777666887200275,P6,-0.16180076443070915,-0.2541198728055087,-0.16180076443070915,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Sad,LOT,Obsessive Compulsive,Obsessive Compulsive T,34,-0.27014181991078384,-0.5573885685612264,0.07486279608070102,0.12230919916684305,-0.34081780843798687,0.04855691921955255,P11,-0.3538402297926603,-0.3538402297926603,-0.2154399531208631,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Neutral Sad,ROT,Social Phobia,Social Phobia T,34,0.20403271001791684,-0.14407361524482584,0.5072029919628612,0.24709656175324599,0.22703300768520127,0.19662026328440751,P26,0.29674339835392255,0.12378167957409886,0.29674339835392255,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Sad,ROT,Panic Disorder,Panic Disorder T,34,-0.10810607879586262,-0.43053247047868193,0.23878921965630107,0.5428088633110779,-0.1609605727270063,0.3631406631986498,P31,-0.16483918968297076,-0.16483918968297076,-0.05445545130774111,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Sad,ROT,Major Depression,Major Depression T,34,0.014626681899351304,-0.32514727289161477,0.3510559717409883,0.9345659053908517,-0.02541534939686935,0.8865465621603944,P26,0.12559415950092784,-0.07491049098922062,0.12559415950092784,0.9769503026602425,1.0,1.0,0.953021148225614,1.0,1.0
P27 omitted; T scores,Neutral Sad,ROT,Separation Anxiety,Separation Anxiety T,34,-0.02820904354377051,-0.3629127959633658,0.31294191055516085,0.8741696439480198,0.04029741156842158,0.8209875051800273,P14,0.06405220348081933,-0.11451275693860329,0.06405220348081933,0.9769503026602425,1.0,1.0,0.9415748557129563,1.0,1.0
P27 omitted; T scores,Neutral Sad,ROT,Generalized Anxiety,Generalized Anxiety T,34,-0.12758133095797725,-0.44648408456976657,0.22007939045333824,0.47211549876345094,-0.09544468942650802,0.5913055585949974,P16,-0.21038091405799073,-0.21038091405799073,-0.06500141626524866,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,ROT,Obsessive Compulsive,Obsessive Compulsive T,34,-0.13210092703570908,-0.4501572012374235,0.2157005458788966,0.45643154989167567,-0.06070624616842985,0.7330660970634719,P30,-0.06826290952160173,-0.18955047449668141,-0.06826290952160173,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,O,Social Phobia,Social Phobia T,34,-0.18182278931357568,-0.4898683299758919,0.16658563082952632,0.3034072539782199,-0.10357233571622726,0.55995577758491,P29,-0.10358538600188295,-0.22634392516913068,-0.10358538600188295,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,O,Panic Disorder,Panic Disorder T,34,0.10012259496175718,-0.24638522018396317,0.4239347000313817,0.5731680699653576,-0.08447358301512738,0.6347955107599551,P35,-0.16543804261431416,-0.16543804261431416,0.1618874593960261,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,O,Major Depression,Major Depression T,34,-0.05927347938704774,-0.3896293461049549,0.28459674879699054,0.7391447998669776,-0.09079097706231039,0.6095941761732255,P35,-0.16889421314677708,-0.16889421314677708,0.03229918332546032,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,O,Separation Anxiety,Separation Anxiety T,34,-0.0707943535186549,-0.39939836566352177,0.2739292717088682,0.6907349446860166,-0.006435328083169985,0.9711860069165046,P14,-0.015280483750869251,-0.11006104657217974,-0.015280483750869251,0.9566959804789449,1.0,1.0,0.9766116270668761,1.0,1.0
P27 omitted; T scores,Neutral Sad,O,Generalized Anxiety,Generalized Anxiety T,34,-0.1357850564623963,-0.4531433848980324,0.21212077057776113,0.4438562191774223,-0.104359008245731,0.5569626881997845,P29,0.05962798035975231,-0.277008312377225,0.05962798035975231,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,O,Obsessive Compulsive,Obsessive Compulsive T,34,-0.2193945901347066,-0.519050999008497,0.12828909687954,0.2125130400819024,-0.17426082339211715,0.32429594370000114,P29,-0.09543175210890094,-0.2690771848990659,-0.09543175210890094,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Sad,Frontal,Social Phobia,Social Phobia T,34,-0.12648296097883713,-0.44558980303081147,0.22114144241073116,0.4759692998720252,0.02356002909940768,0.8947809669451599,P18,-0.02345654038248572,-0.1752593838755867,-0.02345654038248572,0.9566959804789449,1.0,1.0,0.953021148225614,1.0,1.0
P27 omitted; T scores,Neutral Sad,Frontal,Panic Disorder,Panic Disorder T,34,-0.04326038403525724,-0.3759265847953666,0.2992835864729903,0.8080614782684863,-0.04100808484552547,0.8178828207133761,P35,-0.15367911965861356,-0.15367911965861356,0.03432217859230806,0.956914908475839,1.0,1.0,0.9415748557129563,1.0,1.0
P27 omitted; T scores,Neutral Sad,Frontal,Major Depression,Major Depression T,34,0.01190453570691796,-0.3275799022119632,0.3486666042623517,0.9467245071481916,0.1301388372731262,0.4632059040998969,P6,0.14565245980244312,-0.03811514479725498,0.14565245980244312,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,Frontal,Separation Anxiety,Separation Anxiety T,34,-0.19087870806642332,-0.4969659347495264,0.15745018346776893,0.27953955252292184,-0.1565929833571363,0.37647670933572697,P31,-0.23558304666449248,-0.23558304666449248,-0.15933957152653908,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Sad,Frontal,Generalized Anxiety,Generalized Anxiety T,34,0.046973918959216335,-0.2958920139004599,0.3791173496276489,0.7919316727297933,0.1068181306786201,0.5476545297386097,P6,0.13183172058994502,-0.010976008610240761,0.13183172058994502,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,Frontal,Obsessive Compulsive,Obsessive Compulsive T,34,-0.10174961755640385,-0.4252821103787226,0.2448406123098697,0.5669191450632323,-0.04113849676896135,0.8173133901591488,P18,-0.18447801804133104,-0.18447801804133104,-0.04452266384008617,0.9566959804789449,1.0,1.0,0.9415748557129563,1.0,1.0
P27 omitted; T scores,Neutral Sad,PO,Social Phobia,Social Phobia T,34,-0.07880671684785225,-0.40614866296126817,0.26646006928839794,0.6577510078846025,-0.11596429907370792,0.5136923548079724,P4,-0.1639540342173487,-0.1639540342173487,-0.03594944000172151,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,PO,Panic Disorder,Panic Disorder T,34,-0.1983894220181535,-0.5028215757525147,0.1498280118134252,0.2606931085719648,-0.184613175971242,0.2959195118555202,P8,-0.27184667966933146,-0.27184667966933146,-0.1449449051133304,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Sad,PO,Major Depression,Major Depression T,34,-0.02515648106576386,-0.3602574473810322,0.31569485131568953,0.8876948084764285,0.09982414341420975,0.5743177035387026,P6,0.036200110920819,-0.06195471275706904,0.036200110920819,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,PO,Separation Anxiety,Separation Anxiety T,34,-0.0873235551004185,-0.41328501611210955,0.25847486152554683,0.6233742378338932,-0.02865253217982827,0.8722074710529256,P4,-0.03502788522621485,-0.1185236744164959,-0.03502788522621485,0.9566959804789449,1.0,1.0,0.953021148225614,1.0,1.0
P27 omitted; T scores,Neutral Sad,PO,Generalized Anxiety,Generalized Anxiety T,34,0.05449760187291246,-0.2889940302258496,0.38555777072837205,0.7595175640177823,0.03903856862211439,0.8264934844591505,P6,0.09503272749644243,0.031553410010363145,0.09503272749644243,0.9566959804789449,1.0,1.0,0.9415748557129563,1.0,1.0
P27 omitted; T scores,Neutral Sad,PO,Obsessive Compulsive,Obsessive Compulsive T,34,-0.01352941175274254,-0.35009336820326575,0.32612838293371127,0.9394653218920372,0.08489629857564683,0.633096155780797,P30,0.03336176686101177,-0.03655126859064791,0.03336176686101177,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,CP,Social Phobia,Social Phobia T,34,-0.15521183771742086,-0.46877290233690777,0.19308856091401233,0.3807530202539968,-0.08674374350236465,0.6256909699247213,P18,-0.09573468389284541,-0.202819899251143,-0.09573468389284541,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,CP,Panic Disorder,Panic Disorder T,34,0.01443520756666378,-0.32531852991148197,0.35088804801879236,0.9354206917199301,0.09783576796479297,0.5820033085421634,P4,0.16313779422180386,-0.09169347630076728,0.16313779422180386,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,CP,Major Depression,Major Depression T,34,0.10037262149973537,-0.24614797282778114,0.424141851467771,0.5722057701476253,0.27727227564897833,0.11237807287484416,P6,0.1896572828935843,0.05850279461045996,0.1896572828935843,0.9566959804789449,1.0,1.0,0.8600039282659134,1.0,1.0
P27 omitted; T scores,Neutral Sad,CP,Separation Anxiety,Separation Anxiety T,34,-0.010428756360969937,-0.3473694045243344,0.32889684459454294,0.9533212653684008,0.0752320497342015,0.6723927910132507,P4,0.05939870784311887,-0.06396164140475136,0.05939870784311887,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Neutral Sad,CP,Generalized Anxiety,Generalized Anxiety T,34,0.07174619770551538,-0.27304412463509914,0.40020214959512934,0.6867856992982494,0.18935242733246035,0.2834745093480717,P6,0.1243781071965543,0.026649443878630497,0.1243781071965543,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Neutral Sad,CP,Obsessive Compulsive,Obsessive Compulsive T,34,0.02954261122953302,-0.3117374362390099,0.36407112990886054,0.8682716717360559,0.2605438128700885,0.1366891704642085,P30,0.14356836839081932,-0.0031513881613845322,0.14356836839081932,0.9769503026602425,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Positive Valence,LOT,Social Phobia,Social Phobia T,34,-0.14069412523754668,-0.45711140961626523,0.2073361989699539,0.42739662545381363,-0.08750867951208566,0.6226352883440496,P25,0.011179519529563964,-0.2105180677992107,0.011179519529563964,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,LOT,Panic Disorder,Panic Disorder T,34,-0.08218132397893867,-0.40898106774201637,0.2633017680441412,0.6440423576978366,-0.10275059461294583,0.5630902004053799,P25,-0.14965222825551672,-0.14965222825551672,-0.02170236326563304,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,LOT,Major Depression,Major Depression T,34,0.28137352850346703,-0.06276424171490116,0.5657113005961423,0.10694724274526186,0.2206236053065587,0.20989805399421751,P25,0.17632042279266782,0.17632042279266782,0.3306070242401559,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Positive Valence,LOT,Separation Anxiety,Separation Anxiety T,34,-0.06155804676031995,-0.3915724512569399,0.28248815595075827,0.7294597346262477,-0.10802157853892476,0.543126155238839,P25,-0.24834043915779833,-0.24834043915779833,0.028455634540461572,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,LOT,Generalized Anxiety,Generalized Anxiety T,34,0.05236163560959993,-0.29095599336325173,0.38373261477008086,0.7686816957078254,0.13463695320067798,0.44775478151272374,P16,0.20686436672410188,-0.0054641867380111325,0.20686436672410188,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,LOT,Obsessive Compulsive,Obsessive Compulsive T,34,0.12451021190651518,-0.22304689365610414,0.4439820103201068,0.4829320162964947,0.02526858977569161,0.8871975070832099,P25,0.03993032855681428,0.03993032855681428,0.17546342843680474,0.9566959804789449,1.0,1.0,0.953021148225614,1.0,1.0
P27 omitted; T scores,Positive Valence,ROT,Social Phobia,Social Phobia T,34,0.10350252614507763,-0.2431745239979573,0.42673216945511505,0.5602217435622414,0.15589395878114562,0.3786374947387553,P25,0.20155049753130624,0.03161270522471442,0.20155049753130624,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Positive Valence,ROT,Panic Disorder,Panic Disorder T,34,0.12412295856134956,-0.2234206247539176,0.4436661566742471,0.48430496379734733,0.14683044611356683,0.40730689655487196,P8,-0.04399821061264425,-0.04399821061264425,0.19882316207149545,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,ROT,Major Depression,Major Depression T,34,0.3173471607212202,-0.023321281854712078,0.5919835921926333,0.06742673030726669,0.2771191711345394,0.1125847456297624,P11,0.23445839172363644,0.23445839172363644,0.3692702567780334,0.9566959804789449,1.0,1.0,0.8600039282659134,1.0,1.0
P27 omitted; T scores,Positive Valence,ROT,Separation Anxiety,Separation Anxiety T,34,0.16056654629226122,-0.1877961237306398,0.4730467074091813,0.3643320958391544,0.1296258942467097,0.46498565714860474,P8,0.04926070218255042,0.04926070218255042,0.22141305337335943,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,ROT,Generalized Anxiety,Generalized Anxiety T,34,0.1950455381360165,-0.15322663773844358,0.500218001669598,0.2689777541658117,0.2177860304627405,0.21596931390453192,P16,0.3248218388182989,0.1235753786380429,0.3248218388182989,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Positive Valence,ROT,Obsessive Compulsive,Obsessive Compulsive T,34,0.2626115956575683,-0.08291771166743106,0.5517761332178266,0.1334909211156913,0.23635376046287151,0.17837455593504392,P11,0.06959672201241639,0.06959672201241639,0.42218670911703166,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Positive Valence,O,Social Phobia,Social Phobia T,34,-0.09390069428744913,-0.41876880976532044,0.2522757665013014,0.5973466610391286,-0.008567283308875519,0.961646372788244,P4,-0.19131667811137817,-0.19131667811137817,-0.017201220177568484,0.9566959804789449,1.0,1.0,0.9766116270668761,1.0,1.0
P27 omitted; T scores,Positive Valence,O,Panic Disorder,Panic Disorder T,34,-0.15094115473983533,-0.4653537449407286,0.19729510059738029,0.3941544539899662,-0.11534483789883755,0.5159591480499838,P4,-0.025494768674208284,-0.17892179408414302,-0.025494768674208284,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,O,Major Depression,Major Depression T,34,0.051739904493501306,-0.29152653408137763,0.3832008665396755,0.7713550205610048,0.039960278268571695,0.8224612608530405,P4,0.1808036654702498,-0.0306023567248647,0.1808036654702498,0.9566959804789449,1.0,1.0,0.9415748557129563,1.0,1.0
P27 omitted; T scores,Positive Valence,O,Separation Anxiety,Separation Anxiety T,34,-0.00102566382321706,-0.3390737556808638,0.33725700952036874,0.9954066934578047,0.05607928758190988,0.7527520971030708,P4,0.17259695596414268,-0.07094609621022166,0.17259695596414268,0.9954066934578047,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,O,Generalized Anxiety,Generalized Anxiety T,34,0.02184152906413591,-0.31867794169646596,0.35736768899600313,0.9024177900565729,-0.03473510436455847,0.845376066905315,P29,0.07151810657375196,-0.017070822108288614,0.07151810657375196,0.9769503026602425,1.0,1.0,0.9510480752684793,1.0,1.0
P27 omitted; T scores,Positive Valence,O,Obsessive Compulsive,Obsessive Compulsive T,34,0.010489020602810034,-0.32884309237940923,0.34742240163888743,0.9530518206149514,-0.07087531278547647,0.6903987271251322,P4,0.07587527483863728,-0.042195039513684196,0.07587527483863728,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,Frontal,Social Phobia,Social Phobia T,34,-0.09871303453956495,-0.4227662198946747,0.247721959581202,0.5786067988975587,0.02891458116745488,0.8710484115301809,P25,0.10365924348867549,-0.16463974755263103,0.10365924348867549,0.9566959804789449,1.0,1.0,0.953021148225614,1.0,1.0
P27 omitted; T scores,Positive Valence,Frontal,Panic Disorder,Panic Disorder T,34,-0.0861438828227941,-0.4122989387618768,0.2595837239646352,0.6280915208869089,-0.014437303278949041,0.935411335583325,P35,0.04125753184141885,-0.17822146424789517,0.04125753184141885,0.9566959804789449,1.0,1.0,0.9676668988793017,1.0,1.0
P27 omitted; T scores,Positive Valence,Frontal,Major Depression,Major Depression T,34,0.21341759905458174,-0.13445153460463646,0.5144548287022577,0.22554943420760146,0.12156498446454378,0.4934242473968493,P25,0.06530868040546346,0.06530868040546346,0.27168996306094506,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,Frontal,Separation Anxiety,Separation Anxiety T,34,0.021951915251510114,-0.31857871478170924,0.3574640199666456,0.9019269802742002,-0.07078860891486984,0.6907588037888193,P25,-0.17389444795241393,-0.17389444795241393,0.10261355104928088,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,Frontal,Generalized Anxiety,Generalized Anxiety T,34,0.034814370597599294,-0.306965236756517,0.36864005928841026,0.8450274661240399,0.07039237964145036,0.6924051704223293,P16,0.1488785849756883,-0.03757512809414501,0.1488785849756883,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,Frontal,Obsessive Compulsive,Obsessive Compulsive T,34,0.14858128660675574,-0.1996140372101341,0.46346037400775014,0.4016747994968499,0.05038310278445828,0.7771979556008879,P30,0.25372815473686505,0.06315698528346071,0.25372815473686505,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,PO,Social Phobia,Social Phobia T,34,-0.13861120408259908,-0.45542931109771784,0.20936833148536893,0.4343387014971796,-0.08934452593541614,0.6153269365266893,P25,-0.0669269078419832,-0.19071274248890616,-0.0669269078419832,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,PO,Panic Disorder,Panic Disorder T,34,-0.21064675427159718,-0.5123182280475715,0.13729925045945918,0.2317735226745886,-0.16111416105976112,0.3626768820095272,P8,-0.2987248458826694,-0.2987248458826694,-0.1253853450580319,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Positive Valence,PO,Major Depression,Major Depression T,34,0.008373337425001508,-0.3307288439286616,0.3455605542930879,0.9625140053091293,0.06920324052641534,0.6973544342833533,P25,-0.07702229802967882,-0.07702229802967882,0.08535342809238503,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,PO,Separation Anxiety,Separation Anxiety T,34,-0.0935657790715084,-0.4184901402881096,0.2525921194005825,0.5986605826287836,-0.04474085238775324,0.8016213252510329,P24,-0.004349966426956951,-0.1702726771610637,-0.004349966426956951,0.9566959804789449,1.0,1.0,0.9415748557129563,1.0,1.0
P27 omitted; T scores,Positive Valence,PO,Generalized Anxiety,Generalized Anxiety T,34,0.08889353778877676,-0.25699770232880137,0.4145961657440669,0.6171189544403791,0.1764420345597926,0.3181813184165221,P24,0.1798958562972865,0.04185966585121621,0.1798958562972865,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Positive Valence,PO,Obsessive Compulsive,Obsessive Compulsive T,34,0.06694319672954348,-0.27750462079948246,0.3961410947473604,0.7067945948102472,0.13034894481850673,0.46247794135226206,P24,0.14726554244870754,0.019118020616236946,0.14726554244870754,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,CP,Social Phobia,Social Phobia T,34,-0.20510271727958368,-0.5080319757770668,0.14297987944753887,0.24457292963083946,-0.06501956082628742,0.7148636200569005,P25,0.013014287117690041,-0.2407893222237371,0.013014287117690041,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,CP,Panic Disorder,Panic Disorder T,34,0.014985528398945522,-0.3248262560939644,0.3513706232217257,0.9329641246435351,-0.057134859784777066,0.7482470222639171,P25,-0.07416510377409886,-0.07416510377409886,0.04705352431482822,0.9769503026602425,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Positive Valence,CP,Major Depression,Major Depression T,34,0.29521332928218225,-0.04771589491117908,0.5758875814468267,0.09007536686234391,0.35076244257968486,0.0419606431100186,P25,0.21811982661604803,0.21811982661604803,0.32098562915211426,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Positive Valence,CP,Separation Anxiety,Separation Anxiety T,34,0.14854382024888038,-0.19965082229467082,0.46343029077120435,0.4017948530857107,0.01731409698567163,0.9225766614158545,P25,-0.06506608538984898,-0.06506608538984898,0.18325971339550898,0.9566959804789449,1.0,1.0,0.9654872038072895,1.0,1.0
P27 omitted; T scores,Positive Valence,CP,Generalized Anxiety,Generalized Anxiety T,34,0.16876965019606585,-0.1796489939865863,0.479565532703048,0.3400094198973014,0.31369180534541524,0.07082255133556736,P25,0.2443055467336831,0.13891948419013656,0.2443055467336831,0.9566959804789449,1.0,1.0,0.7082255133556736,1.0,1.0
P27 omitted; T scores,Positive Valence,CP,Obsessive Compulsive,Obsessive Compulsive T,34,0.2013882529985677,-0.14677307236889228,0.5051518001450627,0.2534078387092031,0.2542266654261656,0.14680835702182513,P30,0.2976310899643769,0.17422520719373746,0.2976310899643769,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Negative Valence,LOT,Social Phobia,Social Phobia T,34,-0.10239501528801005,-0.42581619619261946,0.24422741863887754,0.5644490039279615,-0.19658855449830434,0.26513371848149114,P23,-0.2317404824684819,-0.2317404824684819,-0.041273509988260446,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Negative Valence,LOT,Panic Disorder,Panic Disorder T,34,-0.12021082463331847,-0.44047086311137157,0.22719043156364166,0.49828707177726006,-0.15174527276171973,0.39161057905065044,P4,-0.18987597852766588,-0.18987597852766588,-0.056649464847237346,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Negative Valence,LOT,Major Depression,Major Depression T,34,-0.18927998951715125,-0.495715903758292,0.1590672870080366,0.2836621471926478,-0.11911531223352023,0.5022387694179586,P26,-0.105706649246544,-0.242088585955865,-0.105706649246544,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Negative Valence,LOT,Separation Anxiety,Separation Anxiety T,34,-0.1967300784492176,-0.5015302879733005,0.15151554935387926,0.2647829610033067,-0.25082457314641116,0.1524788236721894,P23,-0.31435603533517364,-0.31435603533517364,-0.14032902276067682,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
